prioridad,score,etiquetas,title,company,location,mercado_final,is_remote,date_posted,site,busqueda,min_amount,max_amount,currency,job_url,description
P1,16,,Senior Brand Designer,Preply,"Barcelona, Catalonia, Spain",barcelona,False,2026-09-09,linkedin,art director,,,,https://www.linkedin.com/jobs/view/4463858538,
P1,16,,Freelance Brand Lead,Omnicom Health,"Barcelona, Catalonia, Spain",barcelona,False,2026-09-06,linkedin,art director,,,,https://www.linkedin.com/jobs/view/4445223686,
P1,16,,Senior Art Director  (Food & Lifestyle),Dragons Group,"Barcelona, Catalonia, Spain",barcelona,False,2026-09-02,linkedin,art director,,,,https://www.linkedin.com/jobs/view/4459936659,
P1,16,,Senior Brand Designer & Art Director,Zazume,"Barcelona, Catalonia, Spain",barcelona,False,2026-08-31,linkedin,art director,,,,https://www.linkedin.com/jobs/view/4459214954,
P1,16,,Brand Strategist,DDB Spain,"Barcelona, Catalonia, Spain",barcelona,False,2026-09-03,linkedin,creative strategist,,,,https://www.linkedin.com/jobs/view/4460704192,
P1,16,,Head of Product Design,Impress,"Barcelona, CT, ES",barcelona,False,2026-09-07,indeed,head of ux,,,,https://es.indeed.com/viewjob?jk=21f738e696d97ce4,"Join Impress – Europe’s Leading Health\-Tech Innovator!


We believe everyone deserves a smile they’ll love . As the largest Ortho clinic chain in Europe, we combine cutting\-edge tech with expert care, revolutionizing invisible orthodontics since 2019\.


With 150\+ clinics across 10 countries and rapid growth, we’re improving lives worldwide.


We are looking for a Head of Design to join our Onsite Team in Barcelona.

  

Why we’re cool:

* Work with an international and multicultural team
* Competitive salary
* Teeth aligner and whitening benefits
* Collaborative work environment and positive culture
* Opportunities to grow within a fast\-paced, innovative company and real start\-up experience with big challenges
* Fresh fruits and healthy snacks at the office

  

What You'll Own:

* Define and lead the end\-to\-end design vision across web and mobile — from first patient interaction to treatment completion and retention.
* Set the design strategy and quality bar across the full product surface, ensuring consistency, scalability, and premium experience at every touchpoint.
* Build and evolve a robust design system that empowers the team to move fast without compromising quality.
* Lead and mentor a team of designers, fostering a culture of craft, collaboration, and evidence\-based decision\-making.
* Partner with Product, Growth, Engineering, and Clinical teams to shape experiences that drive conversion, activation, and retention.
* Translate complex clinical and regulated processes into simple, intuitive digital flows that build patient trust and confidence.
* Own the research and insights practice — embedding qualitative and quantitative methods into the design process.
* Act as the senior design voice in cross\-functional rooms, aligning stakeholders around a clear and compelling product vision.


Requirements:

* 8\+ years in Product Design, with at least 2–3 years in a design leadership role.
* Strong portfolio showcasing end\-to\-end product design across web and mobile.
* Proven experience leading design for conversion\-driven journeys (funnels, onboarding, booking flows).
* Experience building and scaling design systems in complex product environments.
* Strong UX thinking with ability to simplify regulated or clinically complex domains.
* Hands\-on with Figma and modern design workflows.
* Experience running or overseeing user research and data\-informed design.
* Excellent communication and stakeholder alignment skills.
* Fluent English — Spanish is a strong plus.

  

At Impress we cultivate a culture of inclusion and diversity. We celebrate our employees' individual strengths, views, and experiences and we encourage all candidates to apply, without regard to race, color, religion, gender identity, sexual orientation, age, national origin, disability, or any other factor."
P1,16,,Product Design Lead,Fever,"Barcelona, Catalonia, Spain",barcelona,False,2026-09-03,linkedin,head of ux,,,,https://www.linkedin.com/jobs/view/4460756478,
P1,15,,Social Art Director & Videographer - Madrid,INNOCV SOLUTIONS,"Madrid, MD, ES",espana,False,2026-09-07,indeed,creative director,,,,https://es.indeed.com/viewjob?jk=fadb66b035c1939a,"**¿Quiénes somos?**
-------------------


Somos una consultora internacional especializada en impulsar la evolución de los modelos de negocio de grandes y medianas empresas. Ayudamos a nuestros clientes a mejorar su competitividad conectando estrategia, comunicación, diseño, tecnología y datos, siempre con un enfoque práctico y orientado a generar impacto.


Contamos con un equipo de más de 2\.000 profesionales distribuidos en distintos países y trabajamos en proyectos end\-to\-end, acompañando a nuestros clientes desde la definición estratégica hasta la implementación, la medición y la optimización continua. Nuestro objetivo es transformar los datos en decisiones de negocio que generen resultados reales.


En esta ocasión, estamos colaborando con **Cosmic**, una empresa del grupo, en la búsqueda de talento para incorporar a su equipo y cubrir esta posición.

**¿Qué es Cosmic?**
-------------------

**Cosmic** es una agencia especializada en **Short Vertical Video**, el formato que domina plataformas como TikTok, Instagram Reels y YouTube Shorts. Como primer partner creativo de TikTok en Europa, ayuda a las marcas a conectar con sus audiencias a través de contenidos nativos, creativos y diseñados para maximizar su impacto.


Su equipo se encarga de diseñar, producir y optimizar contenidos que destacan en las plataformas donde hoy se generan las conversaciones y las tendencias, combinando creatividad, estrategia y un profundo conocimiento del ecosistema digital.

### **¿Qué buscamos?**

**¿Sabes que un buen TikTok no es un spot de 30 segundos puesto en vertical?**


Buscamos un/a **Social Art Director \& Videographer** con un ojo creativo brutal y una sensibilidad especial por el lenguaje de cada plataforma. Alguien que entienda qué hace que una idea funcione en social y que sea capaz de llevarla de principio a fin: **conceptualizarla, grabarla, editarla y convertirla en contenido que la gente quiera ver y compartir.**


No buscamos solo a alguien que sepa hacer vídeos bonitos. Buscamos a alguien que **entienda el lenguaje de internet, tenga criterio visual y sepa convertir una buena idea en contenido que funcione.**

### **Eres perfecto/a si**

* **Tienes 3\+ años de experiencia** en dirección de arte, diseño creativo o creación audiovisual, idealmente en agencia creativa, digital, productora o entorno social\-first.
* **Tu portfolio habla por ti.** Demuestra criterio visual, buenas ideas y, sobre todo, capacidad real para llevarlas a ejecución.
* **Tienes obsesión por el detalle.** Composición, fotografía, tipografía, color, ritmo… sabes que son los pequeños detalles los que hacen que una pieza pase de correcta a memorable.
* **Piensas en movimiento desde el principio.** No diseñas primero una pieza gráfica para convertirla después en vídeo: piensas en imagen, cámara, ritmo y narrativa desde el minuto uno.
* **Entiendes el lenguaje de cada plataforma.** Sabes que lo que funciona en TikTok no necesariamente funciona en Instagram o YouTube, y adaptas la idea sin perder su esencia.
* **Te mueves bien entre lo grande y lo rápido.** Puedes trabajar en una producción con todos los recursos o sacar adelante una pieza que tiene que estar publicada mañana.
* **Eres resourceful.** No necesitas una gran producción para hacer algo bueno: sabes sacar partido a un móvil, un equipo pequeño y los recursos que tengas a mano.
* **Eres proactivo/a.** Traes referencias, detectas tendencias, propones formatos y encuentras oportunidades incluso cuando nadie te ha dado todavía un brief.

### **¿Qué harás?**

* **Convertir ideas en contenido.** Conceptualizar y desarrollar ideas visuales y audiovisuales para campañas, contenido always\-on y oportunidades culturales en social.
* **Marcar la dirección visual.** Definir el look \& feel de contenidos y activaciones, construyendo una identidad reconocible sin caer en fórmulas o plantillas repetitivas.
* **Dar forma a las ideas.** Crear tratamientos visuales, referencias, moodboards, storyboards y planteamientos de realización que hagan que una idea cobre vida antes de llegar a producción.
* **Grabar y producir.** Coger una cámara o un smartphone y sacar adelante una pieza de principio a fin, adaptando los recursos a lo que necesita cada idea.
* **Resolver en modo social\-first.** Desde entrevistas y producto hasta creators, coberturas, contenido reactivo y formatos que necesitan salir rápido. Sabes moverte con soltura cuando el contexto cambia.
* **Editar y llevar las piezas hasta el final.** Montaje, ritmo, grafismo, motion, sonido y color, cuidando tanto el conjunto como cada detalle.
* **Pensar en cada plataforma.** Adaptar conceptos y piezas para TikTok, Reels, Stories, Shorts, YouTube, LinkedIn y otros formatos digitales, entendiendo qué funciona en cada entorno.
* **Trabajar pegado al equipo de contenido.** Colaborar con Content Manager y Social Intelligence para convertir tendencias, insights y oportunidades editoriales en ideas visuales que merezca la pena producir.
* **Experimentar con IA.** Incorporar herramientas generativas en tu proceso de ideación, preproducción y exploración visual, trabajando junto al AI Content Producer cuando la pieza requiera workflows más complejos.
* **Sacar lo mejor de los creators.** Dirigir a personas delante de cámara de forma natural, ágil y sin convertir cada grabación en un rodaje de película.
* **Defender tus ideas.** Presentar y argumentar conceptos y decisiones visuales ante equipos internos y clientes, sabiendo explicar no solo qué propones, sino por qué funciona.

### **Lo que tienes que dominar**

* **Portfolio con criterio.** Experiencia demostrable en creatividad social y audiovisual, con piezas que demuestren tanto buen ojo como capacidad de ejecución.
* **Cámara y móvil.** Capacidad profesional para grabar con cámara y smartphone, sabiendo elegir el equipo y el enfoque según lo que necesite cada pieza.
* **Lenguaje audiovisual.** Conocimientos sólidos de fotografía, composición, iluminación, encuadre, movimiento y narrativa audiovisual.
* **Herramientas de creación.** Dominio de Adobe Creative Cloud —Photoshop, Illustrator, Premiere y After Effects— y soltura con herramientas ágiles como CapCut.
* **Código social.** Conocimiento profundo de formatos, duraciones, hooks, ritmo y códigos visuales y narrativos de TikTok, Instagram/Reels y YouTube/Shorts.
* **IA aplicada a la creatividad.** Familiaridad con herramientas de IA generativa y criterio para incorporarlas en la ideación, preproducción y producción audiovisual cuando realmente aporten valor.

**Cómo trabajas**
-----------------

* **Piensas y haces a la vez.** Te gusta conceptualizar, pero también coger la cámara, probar, grabar y resolver. No eres de los que se quedan en la idea.
* **Sabes que manda la plataforma.** Entiendes sus códigos, su ritmo y lo que hace que una pieza funcione en cada canal. No haces “un vídeo y luego lo adaptas”: piensas nativamente para cada plataforma.
* **Encuentras el equilibrio.** Sabes mantener la identidad de marca sin perder relevancia cultural ni convertir cada contenido en una pieza demasiado corporativa.
* **Eres proactivo/a.** Traes referencias, detectas tendencias, propones formatos y encuentras oportunidades sin esperar a que llegue un brief perfectamente cerrado.

**¿Te gustaría crecer con nosotros/as?**
----------------------------------------


Si buscas un entorno donde la creatividad, la comunicación y la estrategia se unen para generar un impacto real en el negocio, esta puede ser tu oportunidad.


En esta ocasión, te incorporarás a **Cosmic**, una empresa del grupo, donde formarás parte de un equipo que está redefiniendo la forma en la que las marcas conectan con sus audiencias a través del contenido en plataformas como TikTok, Instagram Reels y YouTube Shorts.


Si te apasionan los retos, la innovación y el entorno digital, ¡queremos conocerte!


En línea con nuestro compromiso con la diversidad, la equidad y la inclusión, animamos a todas las personas a presentar su candidatura, especialmente a quienes forman parte de colectivos tradicionalmente infrarrepresentados, como las personas LGTBIQ\+ o las personas con discapacidad."
P1,15,,UI/UX Director,Jobgether,,espana,False,2026-09-10,linkedin,creative director,,,,https://www.linkedin.com/jobs/view/4464505164,
P1,15,,Creative Strategist,ETHNIK LIVING,,espana,False,2026-09-10,linkedin,creative director,,,,https://www.linkedin.com/jobs/view/4463466153,
P1,15,,eCommerce Art Director,SerlinoLab,,espana,False,2026-09-09,linkedin,creative director,,,,https://www.linkedin.com/jobs/view/4465012659,
P1,15,,Creative Director,WPP Media,"Madrid, Community of Madrid, Spain",espana,False,2026-09-08,linkedin,creative director,,,,https://www.linkedin.com/jobs/view/4462523184,
P1,15,,Founding Creative Director,Jobgether,,espana,False,2026-09-08,linkedin,creative director,,,,https://www.linkedin.com/jobs/view/4463233969,
P1,15,,Social Creative & Art Director,Grupo Mambo,"Madrid, Community of Madrid, Spain",espana,False,2026-09-05,linkedin,creative director,,,,https://www.linkedin.com/jobs/view/4462625186,
P1,15,,Communications Director,Louis Vuitton,"Madrid, Community of Madrid, Spain",espana,False,2026-09-04,linkedin,creative director,,,,https://www.linkedin.com/jobs/view/4444481559,
P1,15,,Head of Creative Content,Fever,"Madrid, Community of Madrid, Spain",espana,False,2026-09-03,linkedin,creative director,,,,https://www.linkedin.com/jobs/view/4460766319,
P1,15,,Global Head of Brand,Sompo,"Madrid, Community of Madrid, Spain",espana,False,2026-09-03,linkedin,creative director,,,,https://www.linkedin.com/jobs/view/4452367988,
P1,15,,Social Creative & Art Director,We Are Social,"Madrid, Community of Madrid, Spain",espana,False,2026-09-03,linkedin,creative director,,,,https://www.linkedin.com/jobs/view/4460484248,
P1,15,,Creative Director,PyD,"Madrid, Community of Madrid, Spain",espana,False,2026-09-02,linkedin,creative director,,,,https://www.linkedin.com/jobs/view/4459951608,
P1,15,,Brand Director Menswear (m/f/d),Peek & Cloppenburg* Düsseldorf,"Madrid, Community of Madrid, Spain",espana,False,2026-09-09,linkedin,head of brand,,,,https://www.linkedin.com/jobs/view/4371428778,
P1,15,,Brand Lead Parkinson,AbbVie,"Madrid, Community of Madrid, Spain",espana,False,2026-09-04,linkedin,head of brand,,,,https://www.linkedin.com/jobs/view/4415678361,
P1,15,,Técnico/a de Instalaciones. Design Director,SACYR,"Madrid, Community of Madrid, Spain",espana,False,2026-09-03,linkedin,design director,,,,https://www.linkedin.com/jobs/view/4443159270,
P1,15,,Senior Creative Strategist,Jobgether,,espana,False,2026-09-10,linkedin,creative strategist,,,,https://www.linkedin.com/jobs/view/4464169653,
P1,15,,Creative Strategist,Jobgether,,espana,False,2026-09-08,linkedin,creative strategist,,,,https://www.linkedin.com/jobs/view/4463225311,
P1,15,,Creative Strategist – Paid Social,Natulim,,espana,False,2026-09-07,linkedin,creative strategist,,,,https://www.linkedin.com/jobs/view/4463441090,
P1,15,,Creative Strategist & Copywriter – Ads,Natulim,,espana,False,2026-09-07,linkedin,creative strategist,,,,https://www.linkedin.com/jobs/view/4463418376,
P1,15,,Creative Strategist - Performance & Brand,Ucademy,"Madrid, Community of Madrid, Spain",espana,False,2026-09-05,linkedin,creative strategist,,,,https://www.linkedin.com/jobs/view/4462620991,
P1,15,,Senior Creative Strategist,Quince,"Madrid, Community of Madrid, Spain",espana,False,2026-09-01,linkedin,creative strategist,,,,https://www.linkedin.com/jobs/view/4460689092,
P1,15,,Brand Strategy & Planning Manager,Catenon,"Madrid, Community of Madrid, Spain",espana,False,2026-09-10,linkedin,brand strategist,,,,https://www.linkedin.com/jobs/view/4465691728,
P1,15,,Brand Strategy Manager Fashion,Claire Joster,,espana,False,2026-09-07,linkedin,brand strategist,,,,https://www.linkedin.com/jobs/view/4461895088,
P1,15,,Head of Branded Content,Fever,"Madrid, Community of Madrid, Spain",espana,False,,linkedin,content director,,,,https://www.linkedin.com/jobs/view/4445047099,
P1,15,,Senior Creative Producer,Deel,,espana,False,2026-09-09,linkedin,creative producer,,,,https://www.linkedin.com/jobs/view/4463048456,
P1,15,,Creative Producer — Content & Paid Social,KUURTH,"Madrid, Community of Madrid, Spain",espana,False,,linkedin,creative producer,,,,https://www.linkedin.com/jobs/view/4465128003,
P1,15,,Delivery & AI Process Design Lead,Gangkhar-ES,"Madrid, Community of Madrid, Spain",espana,False,2026-09-07,linkedin,design operations,,,,https://www.linkedin.com/jobs/view/4464310970,
P1,15,,Head of Creative Content,FeverUp,"Madrid, MD, ES",espana,False,2026-09-03,indeed,head of product design,,,,https://es.indeed.com/viewjob?jk=53b284065fb30e28,"Hey there!
  

We're Fever, the world's leading tech platform for culture and live entertainment.



Our mission? To democratize access to culture and entertainment. With our proprietary cutting\-edge technology and data\-driven approach, we're revolutionizing the way people engage with live entertainment.
  

  

Every month, our platform inspires over 300 million people in \+55 countries (and counting) to discover unforgettable experiences while also empowering event creators with our data and technology, helping them scale, innovate, and enhance their events to reach new audiences.



Our results? We've teamed up with major industry leaders like Netflix, F.C. Barcelona, and Primavera Sound, presented international award\-winning experiences, and are backed by several leading global investors! Impressive, right?



To achieve our mission, we are looking for bar\-raisers with a hands\-on mindset who are eager to help shape the future of entertainment!  

  

Ready to be part of the experience?



Now, let's discuss this role and what you will do to help achieve Fever's mission.

**Meet The Team**



Secret Media Network is a digital media group focused on recommending the perfect plans, discovering great places, sharing things to do, and providing relevant breaking news in various cities around the world. Our network is composed of Secret London, Secret Chicago, Secret LA, Secret NYC, Secret Sydney, Lisboa Secreta, Paris Secret, Madrid Secreto, Barcelona Secreta, and More!


**The Role**



The **Head of Branded Content** leads SMN's business generation area, driving the global partnerships ecosystem through strategic, creative, and data\-driven approaches that unlock new growth opportunities. This role connects creative strategy, content distribution, and commercial performance, ensuring every activation delivers measurable business outcomes through smart storytelling and precise timing across the funnel.



The Head will ensure all stories, partnerships, and activations align with strategic goals, uphold creative excellence, and drive revenue through new monetizable formats. They will rethink how we produce, distribute, and sell branded content to unlock new revenue streams and operational efficiencies across all markets.



Ultimately, the Head of Branded Content ensures that every piece of coverage, campaign, and content activation directly contributes to increasing event conversion and revenue, while maintaining the brand's voice, consistency, and global coherence.


**What You´ll Do**



Drive Commercial Growth Through Creative Solutions
* Lead the development of commercially driven content strategies that grow revenue across branded content, sponsorships, events, and integrated marketing programs.
* Partner with sales, creative, editorial, and product teams to develop compelling client solutions that combine storytelling with measurable business outcomes.
* Identify new revenue opportunities through innovative content formats, strategic partnerships, branded experiences, and emerging commercial products.

Lead Creative \& Business Transformation
* Shape the evolution of the content organization into a commercially minded creative business.
* Design workflows and ways of working that enable faster, more effective collaboration between creative, commercial, and editorial teams.
* Inspire and coach regional teams to think strategically about audience engagement, creative excellence, and commercial impact.

Champion Integrated Campaign Excellence
* Develop scalable frameworks for branded content and integrated campaigns from concept through execution.
* Bring an agency mindset to campaign development—connecting audience insights, creative ideas, and client objectives to deliver standout work.
* Foster a culture of experimentation, collaboration, and continuous creative improvement.

Optimize Performance \& Growth
* Use audience insights and performance data to inform creative decisions and continuously improve campaign effectiveness.
* Test new approaches, measure impact across the customer journey, and translate learnings into repeatable best practices.
* Balance creativity with commercial performance to maximize value for both audiences and partners.

Build Strategic Partnerships \& Innovation
* Cultivate relationships with brands, platforms, agencies, and strategic partners to unlock new business opportunities.
* Explore emerging content formats, digital products, and monetization models that strengthen long\-term growth.
* Turn successful pilots into scalable programs that can be adopted across global markets.

Enable Global Creative Consistency
* Champion high creative standards while ensuring brand consistency across markets.
* Share best practices, successful campaign models, and innovative thinking to elevate creative output globally.
* Build frameworks that allow local teams to create market\-relevant work while maintaining a unified global brand.


**Who You Are**



You are the ideal candidate if you bring the following key qualifications:


* English proficiency; additional languages are a plus.
* 7\+ years of experience in branded content, creative strategy, digital media, or related fields, with 3\+ years in team leadership.
* Strong commercial and strategic mindset, with a proven ability to build, package, and sell content solutions that drive revenue.
* Expertise in digital platforms and social media ecosystems, and a deep understanding of how content performs across the funnel.
* Hands\-on experience with partnerships, including brands, agencies, and media/platform partners.
* Data\-driven approach, with the ability to turn insights into decisions, optimizations, and new monetization opportunities.
* Outstanding communication and presentation skills, able to inspire teams and influence stakeholders.
* Ability to rethink workflows and processes, aligning creative output with commercial objectives.
* Solid understanding of optimization technologies and AI\-driven processes, workflow automation, and performance outcomes.


**Why You´ll Love it Here**


* Attractive compensation package.
* Opportunity to have a real impact in a high\-growth global category leader.
* 40% discount on all Fever events and experiences.
* Work in a location in the heart of the city, with possible travel across our markets.
* Home\-office friendly.
* Responsibility from day one, and professional and personal growth.
* Great work environment with a young, international team of talented people to work with!
* Private health and dental insurance, as well as other benefits, including flexible remuneration with a 100% tax exemption through Cobee.
* Wellhub membership.
* Spanish Lessons.
* Possibility to receive in advance part of your salary by Payflow.
* We have free snacks, drinks, and fruit at the office!


\#LI\-Hybrid \#LI\-Fulltime


Thank you for considering joining Fever. We cannot wait to learn more about you!



If you want to learn more about us: Fever's Blog \| Tech.Eu \|TechCrunch



Fever is committed to creating an inclusive and diverse workspace where everyone's background and ideas count. Our main goal is to find the best possible talent regardless of place of birth, racial or ethnic origin, gender, gender identity, religion, opinion, sexual orientation, disability, pregnancy, marital status, age or caring responsibilities. We encourage everyone to apply!



If you require any kind of accommodation during the selection process please contact our Talent team so we can help you by providing a welcoming and seamless journey.



If you want to know more about how Fever processes your personal data, click here Fever \- Candidate Privacy Notice"
