prioridad,score,etiquetas,title,company,location,mercado_final,is_remote,date_posted,site,busqueda,min_amount,max_amount,currency,job_url,description
P1,16,,Freelance Art Director,REMEDY EDGE™ SPAIN,"Barcelona, Catalonia, Spain",barcelona,False,2026-09-09,linkedin,creative director,,,,https://www.linkedin.com/jobs/view/4465066084,
P1,16,,Creative Lead,Alea,"Barcelona, Catalonia, Spain",barcelona,False,2026-09-08,linkedin,creative director,,,,https://www.linkedin.com/jobs/view/4464446978,
P1,16,,"Responsable de Comunicación Corporativa, Cultura y RSC",Moventia,"Sant Cugat del Vallès, Catalonia, Spain",barcelona,False,2026-09-07,linkedin,creative director,,,,https://www.linkedin.com/jobs/view/4462925760,
P1,16,,Art Director,Publicis Groupe España,"Barcelona, Catalonia, Spain",barcelona,False,2026-09-13,linkedin,director creativo,,,,https://www.linkedin.com/jobs/view/4438326367,
P1,16,,Art Director (Wellness & Lifestyle),Dragons Group,"Barcelona, Catalonia, Spain",barcelona,False,2026-09-09,linkedin,art director,,,,https://www.linkedin.com/jobs/view/4464972827,
P1,16,,Brand Designer,Ogilvy,"Barcelona, Catalonia, Spain",barcelona,False,2026-09-07,linkedin,art director,,,,https://www.linkedin.com/jobs/view/4462225475,
P1,16,,💡Brand Strategist Senior  — eMascaró,eMascaro,"Barcelona, Catalonia, Spain",barcelona,False,2026-09-15,linkedin,creative strategist,,,,https://www.linkedin.com/jobs/view/4467705863,
P1,16,,Head of Product Design,Impress,"Barcelona, CT, ES",barcelona,False,2026-09-07,indeed,head of ux,,,,https://es.indeed.com/viewjob?jk=21f738e696d97ce4,"Join Impress – Europe’s Leading Health\-Tech Innovator!


We believe everyone deserves a smile they’ll love . As the largest Ortho clinic chain in Europe, we combine cutting\-edge tech with expert care, revolutionizing invisible orthodontics since 2019\.


With 150\+ clinics across 10 countries and rapid growth, we’re improving lives worldwide.


We are looking for a Head of Design to join our Onsite Team in Barcelona.

  

Why we’re cool:

* Work with an international and multicultural team
* Competitive salary
* Teeth aligner and whitening benefits
* Collaborative work environment and positive culture
* Opportunities to grow within a fast\-paced, innovative company and real start\-up experience with big challenges
* Fresh fruits and healthy snacks at the office

  

What You'll Own:

* Define and lead the end\-to\-end design vision across web and mobile — from first patient interaction to treatment completion and retention.
* Set the design strategy and quality bar across the full product surface, ensuring consistency, scalability, and premium experience at every touchpoint.
* Build and evolve a robust design system that empowers the team to move fast without compromising quality.
* Lead and mentor a team of designers, fostering a culture of craft, collaboration, and evidence\-based decision\-making.
* Partner with Product, Growth, Engineering, and Clinical teams to shape experiences that drive conversion, activation, and retention.
* Translate complex clinical and regulated processes into simple, intuitive digital flows that build patient trust and confidence.
* Own the research and insights practice — embedding qualitative and quantitative methods into the design process.
* Act as the senior design voice in cross\-functional rooms, aligning stakeholders around a clear and compelling product vision.


Requirements:

* 8\+ years in Product Design, with at least 2–3 years in a design leadership role.
* Strong portfolio showcasing end\-to\-end product design across web and mobile.
* Proven experience leading design for conversion\-driven journeys (funnels, onboarding, booking flows).
* Experience building and scaling design systems in complex product environments.
* Strong UX thinking with ability to simplify regulated or clinically complex domains.
* Hands\-on with Figma and modern design workflows.
* Experience running or overseeing user research and data\-informed design.
* Excellent communication and stakeholder alignment skills.
* Fluent English — Spanish is a strong plus.

  

At Impress we cultivate a culture of inclusion and diversity. We celebrate our employees' individual strengths, views, and experiences and we encourage all candidates to apply, without regard to race, color, religion, gender identity, sexual orientation, age, national origin, disability, or any other factor."
P1,15,,Social Art Director & Videographer - Madrid,INNOCV SOLUTIONS,"Madrid, MD, ES",espana,False,2026-09-07,indeed,creative director,,,,https://es.indeed.com/viewjob?jk=fadb66b035c1939a,"**¿Quiénes somos?**
-------------------


Somos una consultora internacional especializada en impulsar la evolución de los modelos de negocio de grandes y medianas empresas. Ayudamos a nuestros clientes a mejorar su competitividad conectando estrategia, comunicación, diseño, tecnología y datos, siempre con un enfoque práctico y orientado a generar impacto.


Contamos con un equipo de más de 2\.000 profesionales distribuidos en distintos países y trabajamos en proyectos end\-to\-end, acompañando a nuestros clientes desde la definición estratégica hasta la implementación, la medición y la optimización continua. Nuestro objetivo es transformar los datos en decisiones de negocio que generen resultados reales.


En esta ocasión, estamos colaborando con **Cosmic**, una empresa del grupo, en la búsqueda de talento para incorporar a su equipo y cubrir esta posición.

**¿Qué es Cosmic?**
-------------------

**Cosmic** es una agencia especializada en **Short Vertical Video**, el formato que domina plataformas como TikTok, Instagram Reels y YouTube Shorts. Como primer partner creativo de TikTok en Europa, ayuda a las marcas a conectar con sus audiencias a través de contenidos nativos, creativos y diseñados para maximizar su impacto.


Su equipo se encarga de diseñar, producir y optimizar contenidos que destacan en las plataformas donde hoy se generan las conversaciones y las tendencias, combinando creatividad, estrategia y un profundo conocimiento del ecosistema digital.

### **¿Qué buscamos?**

**¿Sabes que un buen TikTok no es un spot de 30 segundos puesto en vertical?**


Buscamos un/a **Social Art Director \& Videographer** con un ojo creativo brutal y una sensibilidad especial por el lenguaje de cada plataforma. Alguien que entienda qué hace que una idea funcione en social y que sea capaz de llevarla de principio a fin: **conceptualizarla, grabarla, editarla y convertirla en contenido que la gente quiera ver y compartir.**


No buscamos solo a alguien que sepa hacer vídeos bonitos. Buscamos a alguien que **entienda el lenguaje de internet, tenga criterio visual y sepa convertir una buena idea en contenido que funcione.**

### **Eres perfecto/a si**

* **Tienes 3\+ años de experiencia** en dirección de arte, diseño creativo o creación audiovisual, idealmente en agencia creativa, digital, productora o entorno social\-first.
* **Tu portfolio habla por ti.** Demuestra criterio visual, buenas ideas y, sobre todo, capacidad real para llevarlas a ejecución.
* **Tienes obsesión por el detalle.** Composición, fotografía, tipografía, color, ritmo… sabes que son los pequeños detalles los que hacen que una pieza pase de correcta a memorable.
* **Piensas en movimiento desde el principio.** No diseñas primero una pieza gráfica para convertirla después en vídeo: piensas en imagen, cámara, ritmo y narrativa desde el minuto uno.
* **Entiendes el lenguaje de cada plataforma.** Sabes que lo que funciona en TikTok no necesariamente funciona en Instagram o YouTube, y adaptas la idea sin perder su esencia.
* **Te mueves bien entre lo grande y lo rápido.** Puedes trabajar en una producción con todos los recursos o sacar adelante una pieza que tiene que estar publicada mañana.
* **Eres resourceful.** No necesitas una gran producción para hacer algo bueno: sabes sacar partido a un móvil, un equipo pequeño y los recursos que tengas a mano.
* **Eres proactivo/a.** Traes referencias, detectas tendencias, propones formatos y encuentras oportunidades incluso cuando nadie te ha dado todavía un brief.

### **¿Qué harás?**

* **Convertir ideas en contenido.** Conceptualizar y desarrollar ideas visuales y audiovisuales para campañas, contenido always\-on y oportunidades culturales en social.
* **Marcar la dirección visual.** Definir el look \& feel de contenidos y activaciones, construyendo una identidad reconocible sin caer en fórmulas o plantillas repetitivas.
* **Dar forma a las ideas.** Crear tratamientos visuales, referencias, moodboards, storyboards y planteamientos de realización que hagan que una idea cobre vida antes de llegar a producción.
* **Grabar y producir.** Coger una cámara o un smartphone y sacar adelante una pieza de principio a fin, adaptando los recursos a lo que necesita cada idea.
* **Resolver en modo social\-first.** Desde entrevistas y producto hasta creators, coberturas, contenido reactivo y formatos que necesitan salir rápido. Sabes moverte con soltura cuando el contexto cambia.
* **Editar y llevar las piezas hasta el final.** Montaje, ritmo, grafismo, motion, sonido y color, cuidando tanto el conjunto como cada detalle.
* **Pensar en cada plataforma.** Adaptar conceptos y piezas para TikTok, Reels, Stories, Shorts, YouTube, LinkedIn y otros formatos digitales, entendiendo qué funciona en cada entorno.
* **Trabajar pegado al equipo de contenido.** Colaborar con Content Manager y Social Intelligence para convertir tendencias, insights y oportunidades editoriales en ideas visuales que merezca la pena producir.
* **Experimentar con IA.** Incorporar herramientas generativas en tu proceso de ideación, preproducción y exploración visual, trabajando junto al AI Content Producer cuando la pieza requiera workflows más complejos.
* **Sacar lo mejor de los creators.** Dirigir a personas delante de cámara de forma natural, ágil y sin convertir cada grabación en un rodaje de película.
* **Defender tus ideas.** Presentar y argumentar conceptos y decisiones visuales ante equipos internos y clientes, sabiendo explicar no solo qué propones, sino por qué funciona.

### **Lo que tienes que dominar**

* **Portfolio con criterio.** Experiencia demostrable en creatividad social y audiovisual, con piezas que demuestren tanto buen ojo como capacidad de ejecución.
* **Cámara y móvil.** Capacidad profesional para grabar con cámara y smartphone, sabiendo elegir el equipo y el enfoque según lo que necesite cada pieza.
* **Lenguaje audiovisual.** Conocimientos sólidos de fotografía, composición, iluminación, encuadre, movimiento y narrativa audiovisual.
* **Herramientas de creación.** Dominio de Adobe Creative Cloud —Photoshop, Illustrator, Premiere y After Effects— y soltura con herramientas ágiles como CapCut.
* **Código social.** Conocimiento profundo de formatos, duraciones, hooks, ritmo y códigos visuales y narrativos de TikTok, Instagram/Reels y YouTube/Shorts.
* **IA aplicada a la creatividad.** Familiaridad con herramientas de IA generativa y criterio para incorporarlas en la ideación, preproducción y producción audiovisual cuando realmente aporten valor.

**Cómo trabajas**
-----------------

* **Piensas y haces a la vez.** Te gusta conceptualizar, pero también coger la cámara, probar, grabar y resolver. No eres de los que se quedan en la idea.
* **Sabes que manda la plataforma.** Entiendes sus códigos, su ritmo y lo que hace que una pieza funcione en cada canal. No haces “un vídeo y luego lo adaptas”: piensas nativamente para cada plataforma.
* **Encuentras el equilibrio.** Sabes mantener la identidad de marca sin perder relevancia cultural ni convertir cada contenido en una pieza demasiado corporativa.
* **Eres proactivo/a.** Traes referencias, detectas tendencias, propones formatos y encuentras oportunidades sin esperar a que llegue un brief perfectamente cerrado.

**¿Te gustaría crecer con nosotros/as?**
----------------------------------------


Si buscas un entorno donde la creatividad, la comunicación y la estrategia se unen para generar un impacto real en el negocio, esta puede ser tu oportunidad.


En esta ocasión, te incorporarás a **Cosmic**, una empresa del grupo, donde formarás parte de un equipo que está redefiniendo la forma en la que las marcas conectan con sus audiencias a través del contenido en plataformas como TikTok, Instagram Reels y YouTube Shorts.


Si te apasionan los retos, la innovación y el entorno digital, ¡queremos conocerte!


En línea con nuestro compromiso con la diversidad, la equidad y la inclusión, animamos a todas las personas a presentar su candidatura, especialmente a quienes forman parte de colectivos tradicionalmente infrarrepresentados, como las personas LGTBIQ\+ o las personas con discapacidad."
P1,15,,Spain Design Lead (12 month contract),Canva,"Madrid, Community of Madrid, Spain",espana,False,2026-09-19,linkedin,creative director,,,,https://www.linkedin.com/jobs/view/4460350163,
P1,15,,Creative Lead,Aperture,,espana,False,2026-09-18,linkedin,creative director,,,,https://www.linkedin.com/jobs/view/4469199228,
P1,15,,Head of Brand,Make,"Madrid, Community of Madrid, Spain",espana,False,2026-09-17,linkedin,creative director,,,,https://www.linkedin.com/jobs/view/4437280548,
P1,15,,Creative Lead – DTC & Performance Creative,Jobgether,,espana,False,2026-09-15,linkedin,creative director,,,,https://www.linkedin.com/jobs/view/4466180533,
P1,15,,3D Creative Art Director,WPP Production,"Madrid, Community of Madrid, Spain",espana,False,2026-09-14,linkedin,creative director,,,,https://www.linkedin.com/jobs/view/4467097568,
P1,15,,Head of Branded Content,Fever,"Madrid, Community of Madrid, Spain",espana,False,2026-09-11,linkedin,creative director,,,,https://www.linkedin.com/jobs/view/4445047099,
P1,15,,Design Director (Data Centres),NES Fircroft,"Madrid, Community of Madrid, Spain",espana,False,2026-09-18,linkedin,design director,,,,https://www.linkedin.com/jobs/view/4469164899,
P1,15,,Design Leader – Automoción | CATIA V5 & Plastic Components,BCNC GROUP,,espana,False,2026-09-18,linkedin,design director,,,,https://www.linkedin.com/jobs/view/4469147214,
P1,15,,Head of Product Design - Manager role,Super,"Madrid, Community of Madrid, Spain",espana,False,2026-09-17,linkedin,design director,,,,https://www.linkedin.com/jobs/view/4448532920,
P1,15,,Design Leader – Engineering,Formel D Group,,espana,False,2026-09-17,linkedin,design director,,,,https://www.linkedin.com/jobs/view/4467177957,
P1,15,,Head of UX/UI,Jobgether,,espana,False,2026-09-16,linkedin,design director,,,,https://www.linkedin.com/jobs/view/4466867111,
P1,15,,Creative Strategist (Video & Static Ads) - Romania,Adcubator,,espana,False,2026-09-18,linkedin,creative strategist,,,,https://www.linkedin.com/jobs/view/4467845403,
P1,15,,Creative Strategist – Paid Social,Natulim,,espana,False,2026-09-07,linkedin,creative strategist,,,,https://www.linkedin.com/jobs/view/4463441090,
P1,15,,Creative Strategist & Copywriter – Ads,Natulim,,espana,False,2026-09-07,linkedin,creative strategist,,,,https://www.linkedin.com/jobs/view/4463418376,
P1,15,,Senior Creative Strategist,Ai Case Leads,,espana,False,,linkedin,creative strategist,,,,https://www.linkedin.com/jobs/view/4469817311,
P1,15,,Brand Strategy Manager Fashion,Claire Joster,,espana,False,2026-09-07,linkedin,brand strategist,,,,https://www.linkedin.com/jobs/view/4461895088,
P1,15,,Responsable de Comunicación y Marketing - Sector Inmobiliario,Paul Marlex,"Madrid, Community of Madrid, Spain",espana,False,2026-09-18,linkedin,content director,,,,https://www.linkedin.com/jobs/view/4469118274,
P1,15,,UGC Creative Lead (Contractor),Picsart,"Madrid, Community of Madrid, Spain",espana,False,2026-09-17,linkedin,creative producer,,,,https://www.linkedin.com/jobs/view/4466609109,
P1,15,,Creative Producer — Content & Paid Social,KUURTH,"Madrid, Community of Madrid, Spain",espana,False,2026-09-11,linkedin,creative producer,,,,https://www.linkedin.com/jobs/view/4465128003,
P1,15,,Senior Creative Producer,Deel,,espana,False,2026-09-09,linkedin,creative producer,,,,https://www.linkedin.com/jobs/view/4463048456,
P1,15,,Creative AI Specialist — Generative Media & Automation,NAIIAN,"Madrid, Community of Madrid, Spain",espana,False,2026-09-18,linkedin,creative technologist,,,,https://www.linkedin.com/jobs/view/4469169200,
P1,15,,AI Creative Systems Lead,LALIGA,"Madrid, Community of Madrid, Spain",espana,False,2026-09-17,linkedin,creative technologist,,,,https://www.linkedin.com/jobs/view/4468667938,
P1,15,,Senior AI Creative Designer,Fever,"Madrid, Community of Madrid, Spain",espana,False,2026-09-16,linkedin,creative technologist,,,,https://www.linkedin.com/jobs/view/4363153766,
P1,15,,"Senior Design Engineer, Design Operations: AI-Powered Design Platform",Celonis,"Madrid, Community of Madrid, Spain",espana,False,2026-09-16,linkedin,design operations,,,,https://www.linkedin.com/jobs/view/4466216513,
P1,15,,Generative AI Designer,Tramas+,,espana,False,2026-09-17,linkedin,generative ai design,,,,https://www.linkedin.com/jobs/view/4466248886,
P1,15,,"Senior Scientist – Generative AI for Workflow, Applications and Plug-ins",Johnson & Johnson Innovative Medicine,"Madrid, Community of Madrid, Spain",espana,False,2026-09-15,linkedin,generative ai design,,,,https://www.linkedin.com/jobs/view/4465558746,
P2,15,RELOCATE,"Art Director, Clash of Clans",Supercell,"London, England, UK",uk,False,2026-09-09,linkedin,creative director,,,,https://www.linkedin.com/jobs/view/4399042912,"**Clash of Clans is one of the most recognisable games ever made. We want to keep it that way, and then some.**
 Clash is growing beyond the game, showing up in trailers, campaigns, toys, and collaborations. The visual identity has to stretch to cover all of it, stay true to what players love, and still feel fresh. We're also modernising how we make things: pipelines are evolving, our content production is scaling, and we're working more closely with external partners than ever before.
   

  

 We need someone who can own this at a strategic level. Someone who sets the vision, builds the conditions for great work, and steers the IP with confidence across every surface it touches.
   

  

 What You'll Be Doing
   

  

* Define and evolve the visual direction of Clash across the game, cosmetics, and wherever else the IP lives. True to its DNA, but never frozen in time.
* Set the standard for style and brand fit across in\-game art, marketing, trailers, toy lines, campaigns, and entertainment partners, and empower the team to uphold it.
* Partner with game design, product, and marketing leadership to ensure art strategy supports gameplay clarity, player understanding, and long\-term brand health.
* Mentor and support Clash artists, help them do the best work of their careers while staying aligned on the IP.
* Shape the roadmap for modernising Clash pipelines (2D to 3D, audio, tooling, and emerging technologies), championing approaches that give artists more time for the work only they can do.
* Represent art at a senior level across the business: outsourcing partners, Entertainment and Partnerships, marketing, and franchise collaborators.


 What You Have
   

  

* A strong track record leading art direction on stylised games. Mobile and live\-service experience is a big plus.
* Deep IP and brand instincts, the ability to define what's on\-brand vs off and build the frameworks that help a whole team make that call consistently.
* Leadership experience on a highly collaborative senior art teams: setting vision, developing artists, and making the culture as strong as the output.
* Strategic experience managing outsourcing pipelines and external partners at scale, balancing quality ambitions with the realities of live\-game timelines and budgets.
* Comfort operating in a low\-process, high\-trust environment where you own the outcomes, not just the opinions.
* A self\-starter approach to use AI. You've found ways to use it in your day\-to\-day work, you experiment, figure things out and bring the same energy to every new challenge.


 Would Be Nice if You Also Have
   

  

* Experience with cosmetics economies or large seasonal content pipelines.
* Experience bridging game art strategy and marketing/UA: key art, trailers, social.
* Familiarity with Clash (as a player or from prior work) and a feel for how it's evolved.


 Where You'll Be
   

  

 This role can be based either in Helsinki or London. Clash of Clans team members are located in both our Helsinki and London Studios however most of our Artists are located in Helsinki!
   

  

 To be successful, you'll be expected to travel regularly in this role especially if based out of London.
   

  

 –––
   

  

*That's it about the role! Below, we've gathered some things we feel are important for you to know. Totally optional, but a highly recommended read.*
*Once you're ready to apply, just send us your application through the form on the bottom of the page.*
*–––*
**About Supercell**
 Supercell is a games company from Helsinki, Finland, with offices also in San Francisco, Seoul, Shanghai, and London. You might know us as the makers of
 *Hay Day, Clash of Clans, Boom Beach, Clash Royale, and Brawl Stars* 
 . Our mission is to create great games that as many people as possible play for years and that are remembered forever.
   

  

 So, how do we make great games? By putting together the best teams and giving them the freedom and independence to succeed. And by taking risks, failing, sharing learnings, and killing lots of projects.
   

  

 Hey, You Might Love It Here!
   

  

 Independent cells and trust are at the core of our culture. But it takes more than that to make great games. We take good care of our people, providing them with the compensation, work environment, and resources they need to succeed while having fun along the way.
   

  

 You Are Not Your Job Title ™
   

  

 Here, you won’t need to focus on chasing titles or climbing ladders. Internally, our job titles don’t include prefixes like Senior, Junior, Principal, or Director. Recognition isn’t tied to your title, as it doesn't define the impact you can have around here.
   

  

**Benefits And Compensation**
 Luring you in with glitter, glamour, and gems isn't what we're about. We want you to enjoy your time here fully, so we structure our compensation and benefits with that in mind. It starts with perceiving you as a human being, not a resource.
   

  

 Relocation? Yes!
   

  

 No matter where you’re moving from, our dedicated mobility team and partners will support you throughout your move. We’ll ensure the process is as smooth as possible for you and anyone joining you – whether they’re family members of the human or animal kind!
   

  

 Not Sure if You Should Apply?
   

  

 Many candidates with great skills and experience second\-guess themselves. The bar is high, but if this role excites you, apply! We’re here to help you succeed. Also, we're happy to learn about any specific accommodations you may need to fully engage in our recruitment process.
   

  

 Wishing you all the best,
   

  

 The Supercell Recruitment team"
